Date,AXISBANK,ADANIPORTS,ASIANPAINT
2010-09-22,1529.7,837.0,2768.85
2010-09-23,1495.25,165.6,2743.1
2010-09-24,1506.85,162.85,2789.35
2010-09-27,1507.15,166.9,2778.4
2010-09-28,1505.3,170.8,2777.85
2010-09-29,1510.4,168.3,2749.35
2010-09-30,1536.6,167.65,2663.2
2010-10-01,1574.85,167.05,2664.5
2010-10-04,1577.1,166.9,2646.3
2010-10-05,1575.3,170.1,2654.4
2010-10-06,1562.25,179.9,2703.95
2010-10-07,1568.7,181.05,2700.65
2010-10-08,1570.35,181.5,2675.75
2010-10-11,1550.85,180.5,2661.25
2010-10-12,1543.2,176.35,2660.65
2010-10-13,1588.75,171.95,2662.5
2010-10-14,1563.9,166.9,2699.05
2010-10-15,1502.05,161.9,2657.8
2010-10-18,1481.95,158.95,2658.95
2010-10-19,1468.5,165.55,2635.7
2010-10-20,1455.2,164.75,2604.4
2010-10-21,1506.3,174.0,2635.35
2010-10-22,1464.0,171.2,2623.6
2010-10-25,1464.55,164.3,2620.7
2010-10-26,1459.5,163.85,2591.95
2010-10-27,1447.05,160.35,2502.6
2010-10-28,1444.8,154.4,2648.45
2010-10-29,1471.05,151.9,2687.75
2010-11-01,1513.6,155.2,2705.05
2010-11-02,1526.6,153.15,2792.8
2010-11-03,1536.1,159.9,2694.9
2010-11-04,1544.4,161.2,2663.05
2010-11-05,1549.85,162.3,2688.95
2010-11-08,1555.9,161.4,2740.85
2010-11-09,1562.3,162.25,2755.4
2010-11-10,1543.4,159.9,2747.45
2010-11-11,1522.4,155.4,2650.85
2010-11-12,1492.0,151.85,2639.3
2010-11-15,1521.7,151.55,2663.6
2010-11-16,1469.15,148.45,2658.45
2010-11-18,1426.0,147.75,2652.3
2010-11-19,1384.7,145.3,2636.6
2010-11-22,1430.6,146.05,2659.35
2010-11-23,1421.7,145.35,2639.35
2010-11-24,1384.8,144.9,2604.1
2010-11-25,1342.9,139.05,2520.4
2010-11-26,1330.9,141.3,2547.7
2010-11-29,1329.1,143.5,2585.75
2010-11-30,1366.85,152.4,2648.9
2010-12-01,1424.45,153.65,2680.4
2010-12-02,1455.35,150.35,2651.85
2010-12-03,1406.15,147.05,2670.05
2010-12-06,1382.45,147.0,2682.1
2010-12-07,1324.5,145.7,2707.65
2010-12-08,1251.5,141.5,2658.05
2010-12-09,1245.75,137.75,2643.6
2010-12-10,1323.55,146.6,2664.65
2010-12-13,1320.65,148.25,2697.25
2010-12-14,1303.35,151.45,2740.95
2010-12-15,1297.6,148.3,2711.2
2010-12-16,1309.35,148.05,2706.15
2010-12-20,1270.9,144.3,2764.8
2010-12-21,1318.35,149.7,2916.2
2010-12-22,1311.65,149.95,2941.5
2010-12-23,1314.1,145.3,2963.9
2010-12-24,1322.0,143.75,2887.75
2010-12-27,1316.6,143.65,2839.7
2010-12-28,1288.9,140.85,2812.5
2010-12-29,1312.4,141.35,2817.75
2010-12-30,1333.8,141.7,2822.9
2010-12-31,1350.1,144.05,2878.7
2011-01-03,1367.65,145.05,2874.55
2011-01-04,1347.95,148.55,2836.2
2011-01-05,1310.9,157.6,2880.5
2011-01-06,1305.85,154.95,2849.5
2011-01-07,1280.65,147.25,2775.75
2011-01-10,1254.6,140.4,2677.75
2011-01-11,1300.2,139.05,2703.35
2011-01-12,1313.35,139.75,2726.3
2011-01-13,1265.45,141.4,2713.75
2011-01-14,1201.6,139.2,2725.9
2011-01-17,1229.0,137.1,2662.85
2011-01-18,1278.25,139.85,2654.75
2011-01-19,1280.1,139.8,2668.35
2011-01-20,1285.1,139.4,2674.3
2011-01-21,1287.05,140.0,2663.5
2011-01-24,1325.75,142.25,2620.95
2011-01-25,1297.2,140.15,2599.85
2011-01-27,1298.95,138.15,2600.05
2011-01-28,1253.5,139.5,2579.1
2011-01-31,1242.2,140.55,2577.5
2011-02-01,1242.65,139.45,2487.9
2011-02-02,1225.05,136.5,2485.45
2011-02-03,1256.35,138.35,2471.6
2011-02-04,1222.6,134.95,2486.25
2011-02-07,1228.55,134.8,2501.55
2011-02-08,1190.7,131.7,2479.6
2011-02-09,1160.65,129.0,2475.2
2011-02-10,1165.55,129.7,2483.75
2011-02-11,1221.7,138.55,2498.55
2011-02-14,1270.05,142.7,2600.0
2011-02-15,1274.8,141.65,2587.9
2011-02-16,1296.8,143.35,2564.45
2011-02-17,1317.5,147.8,2594.8
2011-02-18,1296.8,144.3,2599.1
2011-02-21,1306.95,143.65,2570.8
2011-02-22,1264.65,140.2,2510.1
2011-02-23,1255.0,143.9,2478.05
2011-02-24,1190.35,146.3,2411.35
2011-02-25,1232.5,148.2,2406.5
2011-02-28,1218.55,138.0,2400.7
2011-03-01,1288.8,138.95,2532.8
2011-03-03,1309.8,135.6,2537.95
2011-03-04,1328.3,132.8,2508.25
2011-03-07,1283.4,131.5,2505.2
2011-03-08,1311.5,132.7,2500.1
2011-03-09,1300.95,131.05,2501.0
2011-03-10,1285.05,133.8,2500.05
2011-03-11,1265.7,131.6,2529.65
2011-03-14,1290.35,133.25,2528.15
2011-03-15,1282.95,130.8,2531.2
2011-03-16,1318.6,131.35,2553.2
2011-03-17,1291.1,133.65,2579.2
2011-03-18,1269.2,133.95,2546.3
2011-03-21,1279.35,131.55,2523.65
2011-03-22,1295.9,131.3,2509.8
2011-03-23,1315.4,131.3,2545.75
2011-03-24,1319.45,132.65,2502.85
2011-03-25,1364.95,137.95,2529.25
2011-03-28,1384.25,137.95,2527.4
2011-03-29,1422.15,136.5,2515.85
2011-03-30,1426.45,136.45,2536.2
2011-03-31,1403.85,136.65,2525.8
2011-04-01,1407.75,141.15,2520.55
2011-04-04,1432.1,148.2,2529.65
2011-04-05,1424.75,156.85,2566.8
2011-04-06,1428.95,153.65,2549.7
2011-04-07,1445.75,155.75,2551.7
2011-04-08,1449.7,154.4,2560.35
2011-04-11,1409.85,146.05,2566.5
2011-04-13,1438.3,147.25,2617.75
2011-04-15,1429.9,146.05,2620.85
2011-04-18,1389.8,150.1,2581.65
2011-04-19,1409.35,146.9,2569.15
2011-04-20,1448.0,147.85,2568.8
2011-04-21,1447.55,147.15,2591.3
2011-04-25,1377.3,146.8,2662.1
2011-04-26,1356.35,144.9,2655.9
2011-04-27,1343.85,142.25,2667.85
2011-04-28,1333.7,144.6,2690.85
2011-04-29,1286.6,144.45,2774.6
2011-05-02,1276.45,143.85,2743.1
2011-05-03,1230.4,138.7,2773.0
2011-05-04,1235.6,133.2,2698.1
2011-05-05,1209.85,128.55,2667.8
2011-05-06,1258.2,131.9,2700.15
2011-05-09,1237.75,130.5,2743.0
2011-05-10,1228.7,135.6,2691.05
2011-05-11,1228.25,134.8,2672.1
2011-05-12,1205.65,133.2,2750.5
2011-05-13,1244.7,138.2,2768.4
2011-05-16,1224.4,138.7,2793.5
2011-05-17,1219.4,144.4,2848.85
2011-05-18,1217.95,148.15,2864.55
2011-05-19,1214.65,144.2,2847.7
2011-05-20,1220.9,147.95,2909.75
2011-05-23,1188.0,149.9,2914.15
2011-05-24,1202.4,151.8,2963.45
2011-05-25,1181.65,154.45,3006.5
2011-05-26,1208.4,151.9,2993.25
2011-05-27,1220.6,152.65,3006.35
2011-05-30,1245.25,155.6,3082.25
2011-05-31,1282.5,161.45,3133.4
2011-06-01,1278.25,164.0,3169.35
2011-06-02,1273.75,161.25,3105.05
2011-06-03,1242.75,161.05,3167.8
2011-06-06,1235.45,159.85,3170.05
2011-06-07,1244.65,157.25,3206.15
2011-06-08,1228.75,154.9,3204.3
2011-06-09,1246.4,154.95,3095.95
2011-06-10,1235.15,152.0,3100.85
2011-06-13,1233.3,154.75,3065.15
2011-06-14,1260.05,156.55,3068.95
2011-06-15,1224.4,154.25,3064.6
2011-06-16,1217.85,151.55,3019.25
2011-06-17,1222.55,148.2,3002.8
2011-06-20,1226.4,147.15,2947.5
2011-06-21,1241.85,148.35,2951.45
2011-06-22,1254.65,148.1,2932.4
2011-06-23,1244.35,150.15,2956.7
2011-06-24,1272.25,154.3,2979.8
2011-06-27,1306.4,156.25,3114.2
2011-06-28,1302.9,157.1,3160.9
2011-06-29,1293.55,157.1,3141.95
2011-06-30,1289.55,161.95,3185.1
2011-07-01,1309.15,162.35,3313.95
2011-07-04,1334.2,160.85,3296.65
2011-07-05,1327.95,159.9,3240.0
2011-07-06,1310.15,161.0,3239.3
2011-07-07,1331.7,162.05,3201.1
2011-07-08,1305.95,157.85,3158.6
2011-07-11,1263.95,157.1,3155.6
2011-07-12,1266.4,153.9,3094.75
2011-07-13,1271.8,154.5,3124.45
2011-07-14,1279.25,156.8,3130.2
2011-07-15,1267.9,156.75,3180.55
2011-07-18,1262.5,154.85,3168.1
2011-07-19,1273.05,160.4,3141.15
2011-07-20,1262.65,155.95,3123.5
2011-07-21,1239.6,157.35,3112.45
2011-07-22,1296.9,160.75,3110.9
2011-07-25,1337.25,158.95,3113.95
2011-07-26,1319.55,158.9,3139.1
2011-07-27,1300.5,156.25,3143.0
2011-07-28,1301.5,154.95,3120.85
2011-07-29,1337.5,143.55,3134.0
2011-08-01,1353.0,145.1,3067.85
2011-08-02,1342.8,141.55,3052.15
2011-08-03,1301.15,142.7,3023.2
2011-08-04,1285.95,138.15,3091.65
2011-08-05,1242.05,139.75,3058.9
2011-08-08,1235.45,136.15,3080.7
2011-08-09,1205.2,133.45,3148.0
2011-08-10,1250.1,137.95,3154.85
2011-08-11,1210.85,135.45,3148.65
2011-08-12,1209.25,136.45,3229.1
2011-08-16,1212.45,139.7,3260.1
2011-08-17,1169.8,138.6,3244.5
2011-08-18,1109.25,136.45,3216.75
2011-08-19,1069.6,136.3,3175.35
2011-08-22,1051.1,136.05,3291.25
2011-08-23,1083.55,138.45,3274.35
2011-08-24,1049.7,146.8,3228.4
2011-08-25,1019.25,140.4,3264.8
2011-08-26,1000.3,140.55,3263.2
2011-08-29,1039.45,145.35,3296.8
2011-08-30,1072.75,152.1,3286.05
2011-09-02,1080.4,157.5,3260.15
2011-09-05,1114.45,157.25,3271.55
2011-09-06,1140.45,154.05,3258.3
2011-09-07,1143.45,160.05,3221.25
2011-09-08,1150.55,160.75,3181.7
2011-09-09,1103.3,154.15,3188.65
2011-09-12,1051.55,152.35,3175.95
2011-09-13,1049.85,152.55,3146.85
2011-09-14,1088.7,149.05,3128.35
2011-09-15,1115.7,149.35,3126.35
2011-09-16,1133.35,150.8,3038.85
2011-09-19,1104.65,154.1,3050.8
2011-09-20,1143.9,154.35,3077.9
2011-09-21,1156.6,157.1,3093.5
2011-09-22,1112.4,146.45,3101.4
2011-09-23,1086.85,149.65,3090.4
2011-09-26,1056.0,152.3,3081.3
2011-09-27,1088.0,157.45,3096.9
2011-09-28,1072.7,160.3,3134.1
2011-09-29,1069.75,163.95,3154.3
2011-09-30,1018.9,164.35,3157.55
2011-10-03,988.5,153.1,3129.4
2011-10-04,959.75,147.45,3078.5
2011-10-05,952.0,150.65,3028.4
2011-10-07,1030.3,156.45,3128.85
2011-10-10,1048.85,154.85,3173.0
2011-10-11,1052.75,153.45,3172.4
2011-10-12,1093.35,155.0,3175.25
2011-10-13,1086.55,156.4,3171.75
2011-10-14,1103.35,155.45,3146.4
2011-10-17,1121.85,155.9,3136.7
2011-10-18,1097.55,152.25,3103.05
2011-10-19,1132.75,150.4,3126.85
2011-10-20,1130.6,151.8,3157.0
2011-10-21,1127.7,150.45,3015.5
2011-10-24,1168.55,156.5,3050.1
2011-10-25,1117.75,161.25,3065.6
2011-10-26,1122.95,161.75,3069.6
2011-10-28,1150.5,163.4,3061.2
2011-10-31,1159.35,163.95,3159.55
2011-11-01,1135.95,160.1,3133.15
2011-11-02,1125.95,158.05,3149.0
2011-11-03,1115.85,162.2,3159.55
2011-11-04,1128.5,165.0,3226.0
2011-11-08,1140.35,161.55,3160.2
2011-11-09,1112.3,158.65,3116.5
2011-11-11,1057.0,150.45,3057.15
2011-11-14,1049.5,155.15,3098.35
2011-11-15,1008.4,144.6,3036.0
2011-11-16,1006.15,132.55,3095.55
2011-11-17,985.55,132.15,3041.8
2011-11-18,964.2,137.9,3049.15
2011-11-21,947.0,136.6,2937.8
2011-11-22,947.0,132.35,2954.35
2011-11-23,937.1,123.55,2892.7
2011-11-24,957.25,117.7,2875.35
2011-11-25,967.25,123.35,2942.8
2011-11-28,991.4,126.4,2940.0
2011-11-29,975.8,128.3,2938.5
2011-11-30,947.65,125.75,2879.35
2011-12-01,972.6,126.2,2796.05
2011-12-02,1005.95,130.3,2858.45
2011-12-05,1032.15,129.15,2854.05
2011-12-07,1039.55,132.1,2855.95
2011-12-08,1003.4,128.85,2832.7
2011-12-09,991.9,127.3,2830.25
2011-12-12,970.4,129.0,2828.2
2011-12-13,959.9,128.15,2803.7
2011-12-14,959.15,130.4,2782.95
2011-12-15,949.1,127.05,2786.2
2011-12-16,904.05,126.65,2712.7
2011-12-19,849.05,119.7,2659.5
2011-12-20,820.3,121.5,2649.5
2011-12-21,854.3,123.65,2687.5
2011-12-22,873.65,123.95,2758.25
2011-12-23,879.95,124.9,2663.25
2011-12-26,872.0,123.55,2663.05
2011-12-27,845.25,125.45,2670.95
2011-12-28,832.6,120.6,2599.2
2011-12-29,815.55,124.2,2626.7
2011-12-30,808.1,120.05,2592.35
2012-01-02,794.8,114.7,2590.3
2012-01-03,837.55,120.3,2652.3
2012-01-04,848.15,122.85,2674.95
2012-01-05,870.65,126.7,2671.7
2012-01-06,853.5,127.7,2660.6
2012-01-07,852.2,127.3,2662.8
2012-01-09,858.2,132.2,2675.75
2012-01-10,894.75,136.45,2656.55
2012-01-11,933.65,137.05,2720.3
2012-01-12,940.5,132.65,2736.3
2012-01-13,939.7,131.55,2772.05
2012-01-16,935.25,135.5,2748.55
2012-01-17,962.25,140.0,2735.6
2012-01-18,933.25,141.7,2723.8
2012-01-19,955.05,149.4,2732.9
2012-01-20,1009.05,155.4,2732.45
2012-01-23,996.95,146.75,2818.75
2012-01-24,1032.6,150.05,2804.3
2012-01-25,1063.65,143.2,2848.45
2012-01-27,1073.05,147.1,2916.35
2012-01-30,1023.45,138.4,2988.1
2012-01-31,1075.05,146.25,2995.3
2012-02-01,1088.1,143.9,2935.2
2012-02-02,1075.9,151.0,2968.0
2012-02-03,1099.35,150.25,2950.3
2012-02-06,1110.05,148.1,2993.6
2012-02-07,1113.6,139.15,2958.95
2012-02-08,1127.2,140.3,2970.65
2012-02-09,1134.5,137.95,3058.2
2012-02-10,1118.05,142.9,3099.45
2012-02-13,1116.35,143.05,3054.45
2012-02-14,1129.65,144.15,3027.2
2012-02-15,1221.0,147.15,3031.4
2012-02-16,1224.3,147.6,3068.2
2012-02-17,1278.2,150.5,3054.45
2012-02-21,1287.6,152.65,3045.4
2012-02-22,1216.05,143.85,3074.25
2012-02-23,1217.7,144.05,3059.35
2012-02-24,1183.45,142.7,3067.1
2012-02-27,1114.5,143.65,3097.3
2012-02-28,1170.55,148.1,3158.65
2012-02-29,1177.75,148.65,3170.55
2012-03-01,1152.9,146.85,3149.65
2012-03-02,1166.65,147.35,3158.75
2012-03-03,1172.1,146.15,3133.95
2012-03-05,1150.0,143.2,3234.7
2012-03-06,1147.5,143.55,3160.45
2012-03-07,1164.85,145.25,3091.75
2012-03-09,1213.4,135.0,3171.5
2012-03-12,1225.0,129.9,3160.25
2012-03-13,1240.6,131.1,3186.65
2012-03-14,1274.05,135.75,3204.2
2012-03-15,1242.4,132.05,3214.95
2012-03-16,1216.2,133.15,3210.1
2012-03-19,1198.95,131.85,3073.15
2012-03-20,1186.35,132.35,3015.7
2012-03-21,1228.75,131.15,3062.85
2012-03-22,1176.5,125.9,3071.25
2012-03-23,1179.35,123.45,3111.6
2012-03-26,1125.15,120.55,3060.7
2012-03-27,1141.5,121.5,3096.65
2012-03-28,1115.6,118.25,3104.45
2012-03-29,1122.05,124.2,3188.5
2012-03-30,1146.2,129.5,3242.0
2012-04-02,1154.8,129.5,3263.4
2012-04-03,1175.8,129.4,3356.4
2012-04-04,1166.65,131.65,3323.5
2012-04-09,1145.95,133.75,3279.05
2012-04-10,1153.55,131.95,3256.55
2012-04-11,1157.4,127.35,3236.85
2012-04-12,1196.5,128.25,3255.65
2012-04-13,1162.15,129.9,3301.1
2012-04-16,1196.85,128.9,3354.55
2012-04-17,1211.65,129.65,3328.25
2012-04-18,1196.3,129.75,3311.15
2012-04-19,1195.55,134.1,3328.85
2012-04-20,1177.15,130.65,3340.55
2012-04-23,1134.45,127.25,3471.0
2012-04-24,1113.9,128.65,3462.0
2012-04-25,1094.75,129.65,3422.3
2012-04-26,1086.65,124.6,3482.0
2012-04-27,1104.0,126.35,3523.3
2012-04-28,1121.2,125.95,3548.05
2012-04-30,1106.95,127.8,3526.8
2012-05-02,1103.25,126.05,3530.8
2012-05-03,1058.3,124.95,3603.6
2012-05-04,1009.75,124.1,3615.35
2012-05-07,1022.55,127.7,3644.4
2012-05-08,983.45,123.05,3655.55
2012-05-09,961.15,122.85,3708.75
2012-05-10,981.25,125.05,3653.85
2012-05-11,1000.2,121.5,3623.85
2012-05-14,997.65,114.9,3697.25
2012-05-15,993.6,114.7,3768.05
2012-05-16,971.4,111.0,3754.35
2012-05-17,951.3,113.8,3695.05
2012-05-18,949.4,111.7,3701.05
2012-05-21,963.25,112.6,3754.25
2012-05-22,965.55,111.75,3677.0
2012-05-23,963.45,110.25,3677.5
2012-05-24,997.8,112.0,3749.75
2012-05-25,1000.4,113.8,3765.85
2012-05-28,1029.4,114.9,3822.75
2012-05-29,1024.0,118.3,3842.55
2012-05-30,1000.8,119.0,3816.45
2012-05-31,970.95,123.45,4021.55
2012-06-01,964.55,125.35,3779.8
2012-06-04,988.0,123.75,3684.2
2012-06-05,989.65,122.85,3718.95
2012-06-06,1020.35,124.15,3824.05
2012-06-07,1057.1,125.1,3847.7
2012-06-08,1049.4,124.8,3825.3
2012-06-11,1036.85,123.65,3836.2
2012-06-12,1057.6,122.55,3883.8
2012-06-13,1044.65,120.8,3877.65
2012-06-14,1013.05,114.5,3870.6
2012-06-15,1032.55,114.75,3886.15
2012-06-18,1000.15,115.2,3864.0
2012-06-19,1001.55,114.95,3886.1
2012-06-20,1000.75,117.45,3885.05
2012-06-21,1025.45,117.55,3896.7
2012-06-22,1014.3,117.85,3891.25
2012-06-25,1012.3,116.7,3808.0
2012-06-26,1002.75,118.05,3759.0
2012-06-27,1000.95,118.4,3776.15
2012-06-28,978.6,119.45,3749.05
2012-06-29,1015.75,121.15,3888.55
2012-07-02,1029.3,124.75,3921.15
2012-07-03,1044.05,124.05,3940.25
2012-07-04,1041.4,124.6,3872.45
2012-07-05,1044.0,123.95,3781.15
2012-07-06,1037.5,122.6,3714.45
2012-07-09,1035.85,121.45,3683.45
2012-07-10,1075.3,121.4,3693.1
2012-07-11,1066.7,120.55,3693.9
2012-07-12,1047.8,118.85,3723.2
2012-07-13,1034.7,117.5,3708.25
2012-07-16,1046.3,115.5,3692.95
2012-07-17,1023.8,113.55,3662.7
2012-07-18,1038.25,113.0,3664.9
2012-07-19,1057.05,111.95,3619.15
2012-07-20,1040.8,113.85,3717.25
2012-07-23,1027.55,112.45,3602.55
2012-07-24,1041.35,117.0,3566.8
2012-07-25,1028.7,115.2,3528.35
2012-07-26,1002.2,117.85,3469.1
2012-07-27,997.15,114.1,3506.1
2012-07-30,1040.35,118.85,3576.55
2012-07-31,1044.15,120.45,3642.3
2012-08-01,1046.0,120.9,3626.95
2012-08-02,1058.5,121.6,3651.3
2012-08-03,1041.1,121.55,3757.25
2012-08-06,1063.6,124.05,3748.1
2012-08-07,1091.3,122.75,3743.8
2012-08-08,1096.7,124.3,3731.4
2012-08-09,1087.2,127.0,3750.05
2012-08-10,1070.0,126.9,3713.4
2012-08-13,1080.85,125.2,3772.65
2012-08-14,1107.2,128.15,3781.95
2012-08-16,1113.95,127.15,3711.95
2012-08-17,1110.2,123.5,3678.55
2012-08-21,1110.7,119.85,3694.1
2012-08-22,1108.0,116.55,3692.05
2012-08-23,1094.65,110.8,3700.0
2012-08-24,1075.45,112.0,3676.55
2012-08-27,1039.1,108.0,3662.25
2012-08-28,1017.25,108.85,3725.95
2012-08-29,1018.45,109.45,3702.25
2012-08-30,1013.25,114.5,3696.35
2012-08-31,991.8,113.75,3640.7
2012-09-03,977.6,116.25,3651.0
2012-09-04,978.3,116.6,3693.2
2012-09-05,930.25,115.6,3651.35
2012-09-06,948.7,114.15,3700.25
2012-09-07,976.85,112.95,3770.5
2012-09-08,978.8,112.7,3758.0
2012-09-10,952.95,112.7,3738.65
2012-09-11,952.85,112.45,3776.15
2012-09-12,956.0,110.9,3845.4
2012-09-13,948.05,110.6,3849.5
2012-09-14,1009.9,111.6,3901.4
2012-09-17,1057.5,111.65,3884.55
2012-09-18,1073.4,117.05,3900.5
2012-09-20,1044.4,115.5,3895.75
2012-09-21,1124.65,115.7,3946.6
2012-09-24,1132.65,119.55,3979.9
2012-09-25,1101.95,120.0,3936.5
2012-09-26,1126.8,122.6,3893.15
2012-09-27,1128.8,122.05,3870.3
2012-09-28,1136.0,127.5,3934.8
2012-10-01,1130.7,125.5,3939.65
2012-10-03,1113.4,129.5,3908.05
2012-10-04,1140.8,129.6,3874.0
2012-10-05,1142.95,128.15,3811.25
2012-10-08,1130.95,123.8,3889.85
2012-10-09,1128.4,122.65,3891.6
2012-10-10,1106.8,120.5,3896.0
2012-10-11,1133.7,124.3,3895.3
2012-10-12,1119.7,125.4,3899.0
2012-10-15,1119.1,123.45,3873.85
2012-10-16,1145.9,120.05,3885.05
2012-10-17,1153.95,120.0,3908.8
2012-10-18,1202.35,124.7,3923.7
2012-10-19,1202.25,124.35,3881.7
2012-10-22,1223.75,129.75,3929.15
2012-10-23,1222.25,128.55,3910.2
2012-10-25,1238.05,130.7,3896.15
2012-10-26,1231.65,127.0,3923.45
2012-10-29,1221.75,124.5,3931.55
2012-10-30,1184.7,125.0,3887.95
2012-10-31,1182.6,127.25,3871.2
2012-11-01,1207.15,125.0,3878.6
2012-11-02,1215.5,127.95,3903.3
2012-11-05,1214.25,127.45,3957.0
2012-11-06,1220.15,134.85,4095.35
2012-11-07,1232.05,130.85,4120.45
2012-11-08,1222.5,130.6,4178.1
2012-11-09,1215.1,127.9,4114.3
2012-11-12,1226.45,129.2,4089.6
2012-11-13,1222.6,128.9,4083.2
2012-11-15,1232.25,131.4,4014.95
2012-11-16,1226.25,127.35,3951.05
2012-11-19,1214.3,127.95,3876.75
2012-11-20,1218.95,123.2,3849.95
2012-11-21,1236.35,123.05,3919.9
2012-11-22,1257.05,122.8,3968.05
2012-11-23,1256.75,123.35,4054.1
2012-11-26,1265.8,125.35,4083.4
2012-11-27,1290.05,129.75,4123.9
2012-11-29,1310.2,125.45,4319.8
2012-11-30,1319.9,130.15,4330.35
2012-12-03,1321.6,132.25,4346.65
2012-12-04,1322.1,134.4,4352.0
2012-12-05,1334.7,133.7,4377.85
2012-12-06,1364.1,135.05,4356.55
2012-12-07,1328.75,137.6,4312.55
2012-12-10,1322.85,137.05,4315.85
2012-12-11,1325.4,134.75,4300.2
2012-12-12,1326.35,135.65,4320.5
2012-12-13,1325.35,130.7,4309.6
2012-12-14,1352.7,135.65,4280.8
2012-12-17,1359.05,143.25,4249.4
2012-12-18,1353.95,142.65,4295.5
2012-12-19,1334.9,145.25,4429.85
2012-12-20,1318.6,140.0,4444.2
2012-12-21,1321.25,135.65,4356.2
2012-12-24,1342.65,135.35,4361.0
2012-12-26,1351.95,136.4,4423.65
2012-12-27,1364.3,133.8,4346.4
2012-12-28,1359.55,132.85,4394.7
2012-12-31,1356.55,135.0,4432.55
2013-01-01,1362.7,137.8,4423.05
2013-01-02,1386.85,138.45,4371.95
2013-01-03,1389.95,138.3,4396.7
2013-01-04,1378.95,137.5,4402.0
2013-01-07,1372.85,140.05,4394.35
2013-01-08,1360.3,137.45,4394.1
2013-01-09,1349.65,135.15,4364.15
2013-01-10,1368.0,135.8,4362.7
2013-01-11,1364.1,131.7,4299.45
2013-01-14,1386.1,136.3,4365.55
2013-01-15,1424.3,136.9,4313.1
2013-01-16,1409.45,135.6,4278.3
2013-01-17,1406.4,134.6,4333.2
2013-01-18,1388.05,132.25,4311.05
2013-01-21,1385.45,135.75,4287.9
2013-01-22,1393.4,135.45,4413.05
2013-01-23,1398.4,133.65,4442.5
2013-01-24,1396.3,129.95,4405.1
2013-01-25,1386.25,130.3,4405.7
2013-01-28,1412.95,136.75,4399.2
2013-01-29,1475.45,145.8,4431.6
2013-01-30,1501.25,142.65,4473.75
2013-01-31,1505.15,150.55,4501.15
2013-02-01,1509.65,149.95,4542.55
2013-02-04,1477.7,149.9,4642.95
2013-02-05,1459.15,150.25,4638.9
2013-02-06,1460.1,154.95,4624.15
2013-02-07,1460.55,155.85,4603.85
2013-02-08,1450.8,151.85,4523.5
2013-02-11,1494.1,153.5,4533.5
2013-02-12,1482.95,153.7,4509.5
2013-02-13,1477.55,154.9,4471.05
2013-02-14,1432.3,148.4,4526.1
2013-02-15,1449.3,149.95,4542.4
2013-02-18,1432.05,149.05,4504.1
2013-02-19,1439.4,152.55,4558.9
2013-02-20,1439.4,150.45,4555.5
2013-02-21,1404.8,145.6,4513.65
2013-02-22,1411.9,149.7,4537.3
2013-02-25,1401.15,148.1,4502.15
2013-02-26,1367.75,141.45,4400.1
2013-02-27,1400.0,143.3,4358.05
2013-02-28,1344.15,138.65,4272.2
2013-03-01,1363.7,140.1,4359.1
2013-03-04,1368.9,136.15,4329.9
2013-03-05,1403.2,145.95,4434.9
2013-03-06,1402.15,144.3,4463.2
2013-03-07,1403.3,145.9,4585.45
2013-03-08,1407.0,145.95,4666.6
2013-03-11,1401.2,142.0,4756.75
2013-03-12,1384.75,138.9,4752.4
2013-03-13,1346.7,135.4,4790.8
2013-03-14,1352.8,139.95,4896.45
2013-03-15,1339.85,138.8,5007.3
2013-03-18,1325.1,139.05,5002.5
2013-03-19,1321.5,136.0,4909.35
2013-03-20,1299.25,132.35,4992.6
2013-03-21,1311.7,127.3,4912.7
2013-03-22,1300.05,124.1,4953.7
2013-03-25,1309.35,128.05,4879.05
2013-03-26,1294.2,131.4,4903.25
2013-03-28,1300.7,138.7,4917.25
2013-04-01,1314.9,142.45,4954.95
2013-04-02,1301.35,147.15,4890.35
2013-04-03,1278.15,146.05,4885.1
2013-04-04,1243.85,140.75,4788.6
2013-04-05,1229.55,144.75,4767.55
2013-04-08,1203.2,144.05,4622.45
2013-04-09,1203.2,145.3,4531.6
2013-04-10,1239.3,151.3,4536.2
2013-04-11,1252.15,149.3,4554.65
2013-04-12,1264.3,148.5,4662.0
2013-04-15,1294.2,145.4,4642.1
2013-04-16,1363.3,146.2,4687.7
2013-04-17,1377.2,141.0,4650.35
2013-04-18,1429.4,145.25,4649.5
2013-04-22,1441.15,150.35,4647.15
2013-04-23,1444.8,147.3,4649.45
2013-04-25,1503.4,145.5,4652.15
2013-04-26,1486.35,144.85,4705.55
2013-04-29,1475.4,145.4,4713.75
2013-04-30,1492.7,145.0,4681.25
2013-05-02,1516.0,146.3,4727.35
2013-05-03,1474.8,155.55,4695.25
2013-05-06,1459.75,152.45,4855.95
2013-05-07,1503.95,150.35,4900.0
2013-05-08,1489.7,154.4,4853.55
2013-05-09,1454.15,151.55,4670.95
2013-05-10,1469.9,150.95,4638.75
2013-05-11,1472.45,151.1,4716.25
2013-05-13,1452.0,150.35,4699.5
2013-05-14,1467.5,149.95,4749.0
2013-05-15,1508.7,152.5,4824.45
2013-05-16,1530.9,162.0,4861.5
2013-05-17,1535.25,168.25,4812.8
2013-05-20,1529.7,167.6,4773.6
2013-05-21,1520.55,160.65,4784.95
2013-05-22,1512.95,154.65,4835.65
2013-05-23,1455.2,152.45,4800.0
